account_id,account_number,customer_id,branch_id,account_type,account_status,opened_date,current_balance
424,AC00000424,80,1,CURRENT,Active,2026-02-06,308022.44
425,AC00000425,50,3,Savings,Closed,2025-01-16,318543.73
426,AC00000426,57,4,Current,Active,2023-09-24,438478.91
427,AC00000427,88,2,Fixed Deposit,Dormant,2023-11-04,396335.25
428,AC00000428,71,3,Savings,Dormant,2025-11-22,19532.44
429,AC00000429,6,1,Fixed Deposit,Inactive,2024-05-29,22861.1
430,AC00000430,4,3,Fixed Deposit,Closed,2023-09-28,125842.92
431,AC00000431,99,2,CURRENT,active,2022-09-23,352366.28
432,AC00000432,45,2,saving,Inactive,2023-12-10,161604.47
433,AC00000433,16,1,saving,Inactive,2025-01-15,93215.38
434,AC00000434,94,4,CURRENT,Inactive,2022-11-24,53609.43
435,AC00000435,95,2,Savings,Dormant,2025-02-25,429075.14
436,AC00000436,82,3,Savings,Active,2023-08-01,81890.87
437,AC00000437,82,3,saving,Closed,2024-09-22,490570.03
438,AC00000438,95,1,Current,Inactive,2025-08-01,103261.65
439,AC00000439,66,4,saving,Dormant,2024-11-08,413124.85
440,AC00000440,18,1,Fixed Deposit,Active,2024-04-04,62887.91
441,AC00000441,45,3,saving,active,2022-09-24,323677.04
442,AC00000442,54,1,Current,active,2022-07-15,62401.98
443,AC00000443,59,2,saving,Inactive,2023-06-27,65442.13
444,AC00000444,14,1,Current,active,2023-09-05,231895.99
445,AC00000445,43,4,Fixed Deposit,Inactive,2023-11-26,328835.34
446,AC00000446,66,4,Fixed Deposit,Closed,2024-04-25,273416.18
447,AC00000447,34,4,CURRENT,Active,2023-04-04,398834.7
448,AC00000448,61,4,saving,Active,2023-04-30,316926.08
449,AC00000449,97,4,CURRENT,Active,2023-02-02,223902.91
450,AC00000450,96,4,Savings,Dormant,2024-01-21,82728.6
451,AC00000451,23,4,Current,Active,2024-08-02,190228.25
452,AC00000452,30,2,Savings,Active,2024-05-31,291010.12
453,AC00000453,95,1,saving,Active,2023-03-15,457334.43
454,AC00000454,55,3,Fixed Deposit,Dormant,2024-10-23,226539.85
455,AC00000455,94,1,Current,active,2023-08-19,447458.49
456,AC00000456,66,3,Current,Closed,2024-01-15,295820.89
457,AC00000457,33,3,CURRENT,Dormant,2024-05-05,297042.45
458,AC00000458,26,2,Fixed Deposit,Inactive,2022-09-17,324069.18
459,AC00000459,28,1,Savings,Dormant,2025-01-13,248947.59
460,AC00000460,15,1,CURRENT,Closed,2023-01-13,403688.41
461,AC00000461,54,1,CURRENT,Closed,2023-12-23,66073.34
462,AC00000462,70,3,Fixed Deposit,Closed,2025-03-07,423820.14
463,AC00000463,40,1,Fixed Deposit,Dormant,2025-09-02,408780.43
464,AC00000464,33,4,CURRENT,Dormant,2025-12-29,256317.97
465,AC00000465,53,2,Fixed Deposit,Active,2024-07-15,446659.36
466,AC00000466,95,2,CURRENT,Inactive,2022-06-16,395759.88
467,AC00000467,29,3,saving,Dormant,2022-11-20,33252.06
468,AC00000468,15,4,Fixed Deposit,Closed,2024-07-05,18872.45
469,AC00000469,94,2,CURRENT,Active,2024-11-28,473486.98
470,AC00000470,68,2,Current,Closed,2025-02-18,253517.04
471,AC00000471,63,1,CURRENT,Dormant,2023-09-07,390629.05
472,AC00000472,38,2,CURRENT,Closed,2022-09-07,179504.11
473,AC00000473,3,4,Fixed Deposit,Dormant,2024-03-10,218885.66
474,AC00000474,2,2,saving,Active,2024-03-09,242598.24
475,AC00000475,72,2,saving,active,2024-06-25,122154.18
476,AC00000476,98,2,Current,Inactive,2025-07-06,220550.51
477,AC00000477,66,4,Fixed Deposit,Inactive,2023-02-11,77840.97
478,AC00000478,81,1,CURRENT,Active,2024-11-28,482260.94
479,AC00000479,17,3,Current,Active,2023-04-08,133263.87
480,AC00000480,48,3,CURRENT,Closed,2025-07-27,135238.89
481,AC00000481,30,4,Fixed Deposit,Closed,2025-03-24,205126.78
482,AC00000482,80,1,CURRENT,Active,2025-09-30,63048.12
483,AC00000483,91,4,Fixed Deposit,Inactive,2026-03-09,368382.03
484,AC00000484,80,2,Fixed Deposit,Dormant,2024-02-11,320491.36
485,AC00000485,65,1,Savings,active,2025-12-31,165977.93
486,AC00000486,15,3,saving,active,2022-10-19,158056.17
487,AC00000487,16,3,saving,Closed,2023-09-08,435018.72
488,AC00000488,100,1,CURRENT,Dormant,2022-11-29,272294.62
489,AC00000489,60,4,Savings,Active,2023-06-25,191510.45
490,AC00000490,61,2,Fixed Deposit,active,2023-09-21,111869.21
491,AC00000491,100,2,Current,active,2025-05-06,180490.08
492,AC00000492,13,1,CURRENT,active,2023-10-29,72376.47
493,AC00000493,36,1,Savings,Dormant,2023-06-12,12212.83
494,AC00000494,63,2,Current,Active,2024-03-30,392515.27
495,AC00000495,79,3,Current,Closed,2024-04-26,43849.78
496,AC00000496,30,1,saving,Dormant,2022-06-04,202108.36
497,AC00000497,46,4,CURRENT,Inactive,2025-02-14,184982.71
498,AC00000498,14,2,saving,Closed,2026-03-26,94870.68
499,AC00000499,23,2,Fixed Deposit,Active,2023-05-21,182677.34
500,AC00000500,99,4,CURRENT,Dormant,2025-05-11,37783.39
501,AC00000501,79,4,Current,Inactive,2024-11-18,206500.84
502,AC00000502,99,4,Savings,Closed,2023-10-07,30587.0
503,AC00000503,99,2,saving,active,2022-08-29,187746.47
504,AC00000504,68,2,saving,Active,2024-12-03,416248.42
505,AC00000505,72,4,CURRENT,Closed,2023-03-04,16161.1
506,AC00000506,7,2,Savings,Inactive,2022-09-04,78994.72
507,AC00000507,94,1,Fixed Deposit,Inactive,2024-02-22,84092.32
508,AC00000508,7,1,Current,Dormant,2024-01-29,28543.39
509,AC00000509,39,1,CURRENT,Dormant,2025-07-31,300972.67
510,AC00000510,31,2,CURRENT,Dormant,2023-08-16,352797.45
511,AC00000511,26,4,Current,Active,2025-03-25,90641.25
512,AC00000512,22,1,saving,Dormant,2025-12-11,205132.97
513,AC00000513,26,4,CURRENT,Dormant,2023-05-25,412141.18
514,AC00000514,2,1,Savings,Closed,2025-04-09,469521.03
515,AC00000515,100,4,CURRENT,Active,2026-03-07,160957.29
516,AC00000516,87,2,Current,Dormant,2025-04-25,362128.34
517,AC00000517,23,1,saving,Inactive,2024-02-09,384214.03
518,AC00000518,63,3,Current,Inactive,2022-08-27,194468.07
519,AC00000519,56,3,saving,Dormant,2025-10-09,293511.93
520,AC00000520,43,4,Current,Dormant,2024-12-08,98749.3
521,AC00000521,70,4,Fixed Deposit,Dormant,2024-07-02,198602.08
522,AC00000522,78,3,CURRENT,Inactive,2023-04-04,185025.49
523,AC00000523,36,4,Fixed Deposit,active,2024-02-25,237540.66
524,AC00000524,86,2,CURRENT,active,2024-07-12,233173.22
525,AC00000525,41,3,Current,active,2023-03-23,248450.92
526,AC00000526,57,2,Current,Dormant,2022-12-09,273705.21
527,AC00000527,35,1,saving,Active,2023-01-27,46068.68
528,AC00000528,57,3,Savings,Inactive,2025-12-02,120244.33
529,AC00000529,56,4,CURRENT,Closed,2023-05-06,25201.27
530,AC00000530,29,2,Fixed Deposit,active,2023-04-08,151370.99
531,AC00000531,51,3,saving,active,2024-09-08,437795.16
532,AC00000532,64,2,Savings,Closed,2022-09-30,182332.88
533,AC00000533,51,1,Current,Closed,2024-03-27,364822.83
534,AC00000534,92,4,Savings,Active,2024-12-05,214367.46
535,AC00000535,91,3,Savings,Inactive,2025-09-08,421208.4
536,AC00000536,82,3,saving,Closed,2025-10-21,107117.22
537,AC00000537,97,3,Savings,Closed,2023-02-08,96061.9
538,AC00000538,87,2,saving,Active,2025-11-02,6366.2
539,AC00000539,69,2,saving,Active,2024-09-16,236445.81
540,AC00000540,49,4,saving,Dormant,2024-04-17,287775.16
541,AC00000541,99,3,Fixed Deposit,Active,2025-03-15,440073.1
542,AC00000542,11,3,Savings,active,2025-09-11,358258.78
543,AC00000543,53,2,Savings,Closed,2024-12-20,245007.11
544,AC00000544,72,3,Current,Closed,2022-10-13,170927.17
545,AC00000545,31,4,Savings,Closed,2025-03-19,287593.26
546,AC00000546,26,3,CURRENT,Active,2026-02-13,169474.6
547,AC00000547,44,4,Savings,Inactive,2022-12-07,21729.57
548,AC00000548,36,1,Savings,active,2026-02-23,473913.04
549,AC00000549,46,2,saving,Closed,2026-05-05,276867.25
550,AC00000550,5,1,Current,Dormant,2023-10-17,431841.35
551,AC00000551,93,4,Fixed Deposit,Closed,2024-10-28,411311.35
552,AC00000552,59,4,CURRENT,Closed,2025-09-20,353173.54
553,AC00000553,90,1,saving,Closed,2023-12-15,9933.37
554,AC00000554,86,4,Savings,Inactive,2025-08-08,61217.13
555,AC00000555,65,2,Fixed Deposit,Inactive,2022-10-20,42968.4
556,AC00000556,67,1,saving,Dormant,2022-06-24,94785.0
557,AC00000557,55,2,saving,Inactive,2024-12-08,492289.14
558,AC00000558,94,3,Savings,Closed,2023-08-16,368047.86
559,AC00000559,14,4,Current,Dormant,2022-12-27,398682.1
560,AC00000560,56,4,Current,Dormant,2023-04-30,498014.25
561,AC00000561,89,3,CURRENT,Closed,2022-07-22,9088.13
562,AC00000562,65,1,CURRENT,Active,2023-08-02,326773.51
563,AC00000563,54,4,CURRENT,Inactive,2025-11-24,319996.37
564,AC00000564,24,1,Fixed Deposit,Inactive,2024-06-22,376410.48
565,AC00000565,94,1,Current,active,2023-11-23,180433.69
566,AC00000566,26,1,saving,Inactive,2025-01-10,225953.46
567,AC00000567,85,1,saving,Dormant,2025-11-26,492288.8
568,AC00000568,45,4,CURRENT,Dormant,2022-10-14,248770.16
569,AC00000569,5,3,Savings,Active,2025-05-01,283646.23
570,AC00000570,7,1,Current,Closed,2026-04-29,164864.24
571,AC00000571,47,2,Fixed Deposit,Dormant,2024-09-21,297419.06
572,AC00000572,93,4,Fixed Deposit,Dormant,2026-02-19,192484.34
573,AC00000573,51,4,CURRENT,Inactive,2023-06-08,335317.11
574,AC00000574,27,1,Savings,Active,2023-12-20,275949.71
575,AC00000575,35,1,CURRENT,active,2023-12-16,209001.6
576,AC00000576,84,2,Fixed Deposit,active,2023-10-31,177317.15
577,AC00000577,42,2,Savings,Dormant,2024-08-02,108485.27
578,AC00000578,98,1,Current,Closed,2023-01-05,282073.88
579,AC00000579,33,3,Fixed Deposit,Closed,2023-05-12,176155.53
580,AC00000580,13,4,CURRENT,active,2024-03-22,348442.39
581,AC00000581,82,4,Savings,Inactive,2024-05-18,25189.88
582,AC00000582,16,3,saving,Inactive,2025-12-15,222745.84
583,AC00000583,56,4,Current,Closed,2025-01-26,431942.87
584,AC00000584,8,1,saving,active,2026-05-15,93849.33
585,AC00000585,36,4,CURRENT,active,2024-05-12,404440.43
586,AC00000586,36,4,Fixed Deposit,active,2024-12-19,176705.38
587,AC00000587,32,4,CURRENT,active,2024-08-30,425819.43
588,AC00000588,90,2,saving,Dormant,2025-05-27,10136.76
589,AC00000589,90,2,saving,Inactive,2024-04-18,180490.73
590,AC00000590,53,3,Savings,Dormant,2025-02-27,340884.72
591,AC00000591,12,1,Savings,Closed,2025-04-14,153940.63
592,AC00000592,16,2,saving,Dormant,2025-06-01,451659.97
593,AC00000593,98,1,Fixed Deposit,Active,2022-08-25,215758.04
594,AC00000594,10,4,Current,Active,2022-11-19,265282.11
595,AC00000595,34,2,Current,active,2023-06-02,193051.2
596,AC00000596,64,2,Savings,Active,2024-06-21,258661.82
597,AC00000597,74,1,Savings,Closed,2024-08-08,100298.22
598,AC00000598,84,1,saving,Dormant,2022-09-03,406057.85
599,AC00000599,15,1,Current,active,2022-12-22,309569.2
600,AC00000600,18,4,Savings,Dormant,2025-12-05,293442.9
601,AC00000601,59,2,Fixed Deposit,Closed,2024-04-08,101726.8
602,AC00000602,30,2,Savings,Active,2023-08-29,12182.68
603,AC00000603,68,2,Current,Closed,2026-03-13,164922.17
604,AC00000604,51,3,saving,Inactive,2025-05-01,198698.45
605,AC00000605,87,1,Fixed Deposit,Dormant,2023-06-09,81351.61
606,AC00000606,38,2,saving,active,2023-09-18,89770.54
607,AC00000607,39,3,CURRENT,active,2025-01-11,103859.33
608,AC00000608,15,4,Savings,active,2024-07-14,96941.16
609,AC00000609,1,3,Savings,Dormant,2025-10-12,327790.43
610,AC00000610,2,3,CURRENT,Inactive,2025-10-01,426366.58
611,AC00000611,70,4,CURRENT,Closed,2022-08-31,335756.09
612,AC00000612,38,4,saving,Active,2025-07-25,165163.08
613,AC00000613,7,1,Fixed Deposit,Active,2026-04-25,42436.87
614,AC00000614,6,3,saving,Inactive,2026-02-26,4179.36
615,AC00000615,27,4,CURRENT,Dormant,2024-10-04,272662.99
616,AC00000616,48,2,Fixed Deposit,Active,2026-04-08,430922.7
617,AC00000617,80,2,CURRENT,Closed,2026-01-15,29548.26
618,AC00000618,91,2,Current,Dormant,2025-09-03,278244.43
619,AC00000619,31,1,CURRENT,active,2023-12-20,139796.47
620,AC00000620,87,1,Current,Inactive,2023-05-14,428508.07
621,AC00000621,84,2,saving,Active,2025-04-22,305302.39
622,AC00000622,89,2,Fixed Deposit,Active,2025-12-20,39486.56
623,AC00000623,68,4,Fixed Deposit,Dormant,2022-12-28,352898.47
624,AC00000624,75,4,CURRENT,Active,2022-08-15,367482.78
625,AC00000625,52,3,Fixed Deposit,Closed,2022-11-08,64358.73
626,AC00000626,2,4,saving,Closed,2023-02-11,394592.71
627,AC00000627,92,2,Fixed Deposit,Active,2023-04-15,269203.44
628,AC00000628,29,2,saving,active,2024-07-22,354716.64
629,AC00000629,18,1,saving,Dormant,2026-02-21,473115.88
630,AC00000630,9,1,Fixed Deposit,Active,2026-01-16,219468.18
631,AC00000631,49,3,Current,Closed,2023-05-31,394917.17
632,AC00000632,8,1,Current,active,2022-10-19,409517.38
633,AC00000633,45,2,Savings,Closed,2022-09-06,327334.78
634,AC00000634,75,3,CURRENT,Dormant,2025-07-21,322367.9
635,AC00000635,84,3,Current,Active,2025-11-17,378010.46
636,AC00000636,7,3,CURRENT,Inactive,2025-09-04,392458.48
637,AC00000637,95,4,Savings,Active,2023-04-19,410493.73
638,AC00000638,67,1,CURRENT,Inactive,2024-08-21,338627.92
639,AC00000639,23,3,Fixed Deposit,Closed,2023-06-16,122484.24
640,AC00000640,69,4,Savings,Dormant,2024-09-18,275906.4
641,AC00000641,27,1,CURRENT,Active,2025-11-03,105366.61
642,AC00000642,72,4,CURRENT,Active,2025-05-16,427468.76
643,AC00000643,100,1,saving,Closed,2023-07-12,276425.56
644,AC00000644,54,2,Savings,Inactive,2024-07-07,64642.2
645,AC00000645,2,1,CURRENT,Inactive,2024-02-17,271266.35
646,AC00000646,26,3,CURRENT,Closed,2026-01-03,100971.2
647,AC00000647,72,1,Fixed Deposit,Inactive,2025-01-21,179519.84
648,AC00000648,81,1,saving,Inactive,2023-11-27,365317.83
649,AC00000649,73,1,CURRENT,Dormant,2022-09-17,319737.52
650,AC00000650,32,4,saving,active,2026-01-16,403589.35
651,AC00000651,95,1,CURRENT,Closed,2024-12-22,335194.82
652,AC00000652,16,1,saving,Closed,2023-09-24,148175.62
653,AC00000653,50,1,CURRENT,Inactive,2022-12-13,448258.93
654,AC00000654,42,2,Fixed Deposit,Dormant,2023-01-03,265253.23
655,AC00000655,49,4,Current,active,2023-05-09,369768.43
656,AC00000656,79,1,Savings,Active,2023-12-08,61815.2
657,AC00000657,37,1,Savings,Inactive,2024-12-11,181396.08
658,AC00000658,39,4,Savings,Active,2024-08-06,226774.06
659,AC00000659,68,3,CURRENT,active,2024-05-20,331991.55
660,AC00000660,35,3,Current,active,2022-09-22,159117.89
661,AC00000661,83,4,saving,Inactive,2023-01-09,421972.93
662,AC00000662,85,1,Savings,Closed,2023-07-15,244367.49
663,AC00000663,19,1,Savings,active,2025-03-02,222037.19
664,AC00000664,28,2,Fixed Deposit,Closed,2023-02-09,288198.05
665,AC00000665,85,1,saving,Closed,2023-02-25,393705.73
666,AC00000666,74,3,Fixed Deposit,active,2023-11-09,346403.91
667,AC00000667,36,2,Savings,active,2024-08-29,197712.17
668,AC00000668,87,1,CURRENT,Inactive,2025-02-08,470110.84
669,AC00000669,32,4,Savings,Active,2022-10-29,265203.83
670,AC00000670,17,4,Current,Active,2024-01-21,90259.9
671,AC00000671,30,1,saving,Active,2023-12-23,413174.92
672,AC00000672,24,2,Current,active,2025-02-19,122313.89
673,AC00000673,16,1,Fixed Deposit,Active,2026-01-08,50334.06
674,AC00000674,93,4,saving,Dormant,2025-03-10,151539.39
675,AC00000675,47,2,Current,Closed,2023-02-10,73653.23
676,AC00000676,22,2,Savings,Closed,2023-09-17,467853.12
677,AC00000677,84,1,Savings,Dormant,2026-02-04,479229.23
678,AC00000678,27,2,saving,active,2023-01-13,374215.53
679,AC00000679,83,4,CURRENT,Closed,2025-06-02,25581.22
680,AC00000680,13,1,saving,Dormant,2025-10-31,44417.47
681,AC00000681,69,3,CURRENT,Closed,2026-05-16,109047.2
682,AC00000682,99,2,saving,Active,2025-01-05,143951.6
683,AC00000683,93,3,CURRENT,active,2025-07-22,109138.4
684,AC00000684,95,1,Savings,Dormant,2024-03-29,200343.44
685,AC00000685,57,1,Savings,Inactive,2025-03-17,146446.34
686,AC00000686,20,3,Fixed Deposit,Closed,2023-04-19,490006.15
687,AC00000687,67,4,Savings,Inactive,2023-06-30,196039.25
688,AC00000688,99,3,CURRENT,Inactive,2023-11-09,41507.06
689,AC00000689,69,1,saving,active,2023-12-20,364910.78
690,AC00000690,75,2,CURRENT,active,2023-03-15,5969.94
691,AC00000691,48,4,CURRENT,Inactive,2023-06-29,416974.21
692,AC00000692,53,2,Fixed Deposit,Closed,2024-02-05,231715.04
693,AC00000693,56,4,Fixed Deposit,Closed,2024-05-03,184951.36
694,AC00000694,56,3,saving,Dormant,2024-06-24,362408.35
695,AC00000695,37,4,Savings,Closed,2023-07-14,3410.51
696,AC00000696,44,1,Savings,Closed,2022-09-30,215469.44
697,AC00000697,26,1,saving,Active,2023-09-30,359203.81
698,AC00000698,100,1,saving,Dormant,2023-02-15,38487.34
699,AC00000699,94,3,Savings,Inactive,2023-08-15,136568.59
700,AC00000700,19,2,Current,Closed,2024-03-03,114196.55
701,AC00000701,37,2,Savings,Inactive,2024-05-09,398520.0
702,AC00000702,36,3,Current,Inactive,2024-07-30,296871.78
703,AC00000703,8,3,Current,Closed,2024-11-16,63088.35
704,AC00000704,17,2,CURRENT,Active,2024-01-03,307669.49
705,AC00000705,87,1,Savings,Dormant,2023-08-04,113301.27
706,AC00000706,85,1,Fixed Deposit,Dormant,2022-09-02,151351.54
707,AC00000707,90,3,CURRENT,Inactive,2025-09-27,161829.17
708,AC00000708,60,2,Current,Active,2026-04-03,322808.67
709,AC00000709,23,4,Savings,Inactive,2024-03-29,313843.42
710,AC00000710,86,2,Fixed Deposit,Dormant,2022-08-13,202175.47
711,AC00000711,35,3,Savings,Closed,2024-03-09,402643.84
712,AC00000712,19,3,Current,Active,2024-05-14,216814.11
713,AC00000713,36,4,saving,Active,2024-03-26,486730.94
714,AC00000714,8,4,Current,Closed,2024-06-13,27849.3
715,AC00000715,13,3,Savings,Dormant,2024-11-30,433254.41
716,AC00000716,12,4,Fixed Deposit,active,2022-07-10,295866.78
717,AC00000717,12,2,saving,Inactive,2023-07-05,247788.88
718,AC00000718,40,1,Fixed Deposit,active,2023-11-22,312705.47
719,AC00000719,42,3,saving,Closed,2023-04-13,264837.0
720,AC00000720,38,2,Current,Dormant,2024-11-26,174485.86
721,AC00000721,21,2,saving,active,2022-11-04,496085.27
722,AC00000722,72,3,CURRENT,Inactive,2025-01-16,127725.3
723,AC00000723,76,2,saving,Dormant,2022-06-28,108764.49
724,AC00000724,57,1,saving,active,2022-10-16,262475.63
725,AC00000725,100,2,saving,Closed,2025-02-20,295804.65
726,AC00000726,61,3,saving,active,2024-03-29,14114.38
727,AC00000727,27,4,Current,Active,2024-05-01,268258.46
728,AC00000728,1,3,Current,Dormant,2024-01-04,176621.99
729,AC00000729,96,2,saving,Dormant,2024-08-04,393568.36
730,AC00000730,71,2,Savings,Inactive,2023-03-27,482139.59
731,AC00000731,68,4,Current,Dormant,2024-04-20,467535.52
732,AC00000732,79,2,Savings,Active,2022-11-29,322705.82
733,AC00000733,21,2,Fixed Deposit,Inactive,2022-11-18,19420.66
734,AC00000734,92,1,Savings,active,2023-04-25,105102.0
735,AC00000735,25,1,saving,active,2024-03-29,498255.07
736,AC00000736,47,2,Current,Inactive,2023-03-23,332842.9
737,AC00000737,37,1,Fixed Deposit,Closed,2023-04-28,282528.88
738,AC00000738,85,4,saving,active,2024-05-16,442288.1
739,AC00000739,77,3,saving,active,2025-04-06,367294.61
740,AC00000740,28,2,CURRENT,Closed,2025-11-02,353000.15
741,AC00000741,21,1,saving,Closed,2024-05-14,387218.35
742,AC00000742,18,4,Fixed Deposit,Dormant,2022-09-20,35431.52
743,AC00000743,74,4,Fixed Deposit,active,2025-06-26,427386.03
744,AC00000744,72,1,saving,active,2024-03-17,488570.59
745,AC00000745,59,4,Savings,Closed,2025-07-24,197134.51
746,AC00000746,21,1,Savings,Inactive,2024-11-29,486819.04
747,AC00000747,85,3,CURRENT,Dormant,2023-03-21,274495.64
748,AC00000748,25,4,saving,Closed,2026-04-19,344458.49
749,AC00000749,52,4,CURRENT,Inactive,2025-06-24,149312.2
750,AC00000750,10,4,saving,active,2025-12-01,61973.9
751,AC00000751,29,2,saving,Closed,2023-09-28,232000.38
752,AC00000752,73,4,saving,Dormant,2024-01-16,405606.87
753,AC00000753,87,3,saving,Dormant,2026-02-01,379440.54
754,AC00000754,31,2,CURRENT,Dormant,2025-12-10,87993.26
755,AC00000755,34,2,saving,Dormant,2023-10-05,339769.21
756,AC00000756,41,1,saving,Inactive,2023-09-04,197936.09
757,AC00000757,33,1,Fixed Deposit,Active,2024-05-15,201056.87
758,AC00000758,10,2,Current,Closed,2025-11-16,371036.74
759,AC00000759,79,1,Fixed Deposit,active,2025-11-24,441815.51
760,AC00000760,93,4,Savings,active,2025-05-09,93806.02
761,AC00000761,97,3,saving,Active,2025-12-30,325834.59
762,AC00000762,61,2,Fixed Deposit,active,2023-10-04,115399.94
763,AC00000763,17,4,CURRENT,active,2022-06-06,116008.27
764,AC00000764,86,4,saving,Dormant,2025-12-16,312147.2
765,AC00000765,15,2,Savings,Inactive,2023-12-31,73585.37
766,AC00000766,70,2,saving,active,2024-01-27,301360.8
767,AC00000767,43,1,Fixed Deposit,active,2024-02-11,475772.52
768,AC00000768,96,1,Fixed Deposit,Closed,2025-12-26,69113.16
769,AC00000769,2,1,Current,active,2025-03-23,349227.35
770,AC00000770,64,2,CURRENT,active,2023-03-22,186459.92
771,AC00000771,71,3,Current,Closed,2026-03-24,378246.53
772,AC00000772,89,1,saving,Dormant,2024-05-11,257232.02
773,AC00000773,1,4,Current,Inactive,2023-08-20,494018.46
774,AC00000774,79,2,Savings,Closed,2024-09-07,156567.79
775,AC00000775,98,4,Fixed Deposit,Dormant,2025-04-01,363836.83
776,AC00000776,59,1,Fixed Deposit,Dormant,2022-06-06,81944.41
777,AC00000777,10,3,Savings,active,2024-08-21,32335.68
778,AC00000778,96,4,saving,Closed,2025-08-27,77321.69
779,AC00000779,42,2,Savings,Active,2024-10-02,254073.7
780,AC00000780,73,1,saving,active,2026-02-05,268269.31
781,AC00000781,80,1,Fixed Deposit,Active,2022-10-09,379147.81
782,AC00000782,8,2,Current,Dormant,2023-03-11,272116.4
783,AC00000783,21,1,CURRENT,active,2025-10-05,325311.1
784,AC00000784,51,2,Savings,Active,2023-04-07,365483.41
785,AC00000785,65,1,Fixed Deposit,Closed,2023-09-02,6889.15
786,AC00000786,79,2,Savings,Active,2026-01-30,351255.69
787,AC00000787,37,3,saving,active,2025-02-03,109202.9
