customer_id,customer_code,full_name,gender,date_of_birth,email,phone_number,city,kyc_status,created_at,updated_at
813,CUST00813,Benjamin Gallegos,,1992-08-26,matthewbrooks@example.net,+1-263-458-6038x2874,Pokhara,Pending,2024-09-24,2024-11-28
814,CUST00814,Marcus Fowler,Other,1968-02-06,steven98@example.net,(754)322-0487,Butwal,pending,2024-03-21,2025-01-05
815,CUST00815,Margaret Mccoy MD,Other,1955-04-18,normalambert@example.com,359-830-7657,Biratnagar,Rejected,2025-05-02,2026-08-13
816,CUST00816,Chad Reynolds,Other,1978-10-15,bsanchez@example.org,384-721-7726,Butwal,verified,2022-07-02,2023-04-16
817,CUST00817,Renee Hernandez,Other,1967-01-11,kdavis@example.com,694.547.5476x88963,Lalitpur,Pending,2022-06-13,2022-10-24
818,CUST00818,Christine Case,Male,1955-11-30,patrick60@example.net,+1-446-284-3836x725,Lalitpur,Rejected,2021-11-09,2022-02-24
819,CUST00819,David Donovan,,1969-02-05,shawnhenry@example.com,(534)248-8152,Pokhara,Pending,2023-04-30,2024-03-05
820,CUST00820,Maria Johnson,Male,1973-03-12,kerrybruce@example.net,001-727-276-5362x1348,Biratnagar,verified,2021-08-26,2022-03-08
821,CUST00821,John Carlson,,2004-11-23,jared11@example.org,893.275.7670,Biratnagar,Verified,2024-10-12,2025-09-02
822,CUST00822,Brendan Ball,Female,1987-04-02,kiddchad@example.org,7902055664,Biratnagar,Pending,2025-12-25,2027-04-20
823,CUST00823,Mrs. Julie Smith MD,,1987-04-17,charles65@example.com,534-417-0244x611,Kathmandu,Rejected,2025-07-09,2025-07-30
824,CUST00824,Blake Torres,Male,1951-02-13,megan13@example.net,+1-784-274-7011x3179,Kathmandu,pending,2026-01-02,2026-10-10
825,CUST00825,Timothy Brown,Male,1951-05-08,tkemp@example.com,+1-996-242-1747,Lalitpur,Verified,2021-06-05,2022-07-19
826,CUST00826,Heather Johnson,,1969-02-18,bakerbrian@example.com,334-788-9401x859,Butwal,Verified,2025-10-11,2026-10-09
827,CUST00827,Veronica Bray,Male,2007-05-19,mahoneyedward@example.org,001-483-229-1998x912,Kathmandu,Rejected,2025-12-15,2026-11-24
828,CUST00828,Haley Martin,,1991-11-09,clee@example.com,879-719-1381,Pokhara,Pending,2024-01-10,2024-05-17
829,CUST00829,Rachel Roman,Female,1954-06-27,tina73@example.com,(277)826-6694x931,Biratnagar,verified,2023-12-30,2025-03-18
830,CUST00830,Rebecca Harper,,1958-05-04,lisa60@example.com,(956)800-6361x988,Biratnagar,pending,2023-08-16,2024-10-20
831,CUST00831,Richard Miller,Other,1961-04-26,jacobhernandez@example.org,6344457281,Pokhara,verified,2023-03-26,2024-05-14
832,CUST00832,Benjamin Rivera,Female,1990-10-07,usanders@example.org,001-501-687-0653x08042,Lalitpur,pending,2023-08-07,2024-03-23
833,CUST00833,Michael Sanchez,,1967-12-09,hjohnson@example.org,6642154360,Pokhara,Verified,2025-11-11,2026-06-10
834,CUST00834,Jacqueline Collins,Male,1955-11-18,johnny09@example.com,330-448-4272x279,Pokhara,Pending,2022-09-21,2022-11-25
835,CUST00835,Jessica Coleman,,1969-06-26,heidi99@example.org,+1-626-809-5806x4024,Kathmandu,verified,2023-12-13,2025-04-10
836,CUST00836,Kathleen Dunn,Male,1956-08-06,carterjustin@example.com,001-396-458-8387x5356,Kathmandu,verified,2025-12-27,2026-05-15
837,CUST00837,Brittney Stanton,Other,1972-11-20,sheila68@example.net,001-431-762-8562,Kathmandu,Verified,2023-09-06,2024-05-16
838,CUST00838,Joshua Harvey,Other,1958-08-28,grossdawn@example.net,571.893.7620,Biratnagar,Verified,2021-06-24,2022-01-01
839,CUST00839,Dr. Mikayla Ortiz,,1972-04-23,hallteresa@example.com,001-748-572-2921x9302,Kathmandu,verified,2021-09-18,2022-10-13
840,CUST00840,Mariah Miller,,1990-03-26,iwright@example.net,(929)268-9144x7590,Butwal,Rejected,2022-03-06,2023-05-10
841,CUST00841,Devin Taylor,,1962-05-19,adamsjohn@example.com,(654)933-5546x51375,Pokhara,Rejected,2021-06-16,2022-09-06
842,CUST00842,Scott Knight DDS,Other,1992-07-09,sampsondenise@example.net,960-701-2920x75559,Pokhara,Verified,2022-11-29,2024-02-03
843,CUST00843,Hayley Schneider,Other,1969-01-10,smccormick@example.org,9796317431,Pokhara,Rejected,2021-07-07,2022-07-28
844,CUST00844,Michael Sanders,Other,1981-09-19,jasondixon@example.org,001-222-617-2534,Biratnagar,pending,2023-06-28,2024-10-28
845,CUST00845,Monica Jones,Female,1961-11-22,phillipgreene@example.org,+1-299-628-2096x13506,Pokhara,verified,2022-11-13,2024-02-28
846,CUST00846,Tracy Diaz,Female,1959-07-15,sandra68@example.org,458.299.3760x87803,Pokhara,verified,2025-12-21,2026-09-13
847,CUST00847,Christy Cole,Female,2007-08-22,nicole33@example.org,+1-574-336-2685x4005,Butwal,Pending,2022-01-10,2023-01-19
848,CUST00848,Frank Stuart,Female,1961-07-26,,252.306.9969,Butwal,Rejected,2023-08-07,2023-11-28
849,CUST00849,Billy Barker,Female,1975-05-11,,001-820-255-8132x3357,Butwal,Pending,2022-03-15,2022-03-29
850,CUST00850,Paul Vargas,,1984-02-14,mollyburgess@example.net,489-779-6307x690,Biratnagar,verified,2025-11-13,2026-08-17
851,CUST00851,Megan Morris,Female,1980-11-17,larryweaver@example.com,(562)361-4016x048,Butwal,Rejected,2026-04-17,2027-03-01
852,CUST00852,Christopher Palmer,Other,1984-05-01,zjuarez@example.org,737-554-7773,Pokhara,pending,2025-05-21,2026-02-06
853,CUST00853,Matthew Lane,Other,2006-10-28,jacob39@example.net,3857026148,Pokhara,Rejected,2024-05-19,2024-08-01
854,CUST00854,Phillip Mendoza,Other,1975-09-27,davenportmichael@example.com,+1-788-939-9524x32374,Kathmandu,verified,2023-05-16,2023-08-11
855,CUST00855,Crystal Adkins,,2007-08-29,sarah00@example.net,311-249-8488,Biratnagar,Verified,2024-04-16,2024-09-26
856,CUST00856,Michael Ponce,,2007-06-29,pcruz@example.com,001-446-561-5163x8910,Butwal,Rejected,2023-02-17,2023-06-02
857,CUST00857,Susan Rosales,Other,1965-09-05,jmarshall@example.com,001-923-913-9350,Biratnagar,Pending,2024-07-17,2024-10-25
858,CUST00858,Megan Carlson,Female,1960-09-06,maryball@example.net,980.571.3635,Butwal,Verified,2021-09-17,2022-08-24
859,CUST00859,Jason Kim,,1952-09-14,,328.369.0659x29693,Lalitpur,pending,2022-06-07,2022-08-15
860,CUST00860,Kyle Hardy,Other,1990-01-18,rachel10@example.com,(746)647-9119,Kathmandu,Pending,2021-09-17,2022-08-05
861,CUST00861,Monica Jarvis,,1983-07-04,kevin92@example.net,248-601-5015,Butwal,pending,2021-09-26,2022-03-10
862,CUST00862,Sarah Yu,Male,1982-10-24,christopher20@example.org,+1-366-289-6817,Kathmandu,Verified,2025-02-15,2025-12-01
863,CUST00863,Gabriel Bowen,Other,1962-05-02,wsimon@example.net,(212)225-5750x0464,Pokhara,Verified,2024-05-06,2025-06-10
864,CUST00864,Eileen Frank,Other,1999-09-19,sshaffer@example.org,864.654.9259x20111,Lalitpur,Pending,2022-08-12,2023-08-23
865,CUST00865,Yvette Bonilla,Female,1965-01-22,browntodd@example.org,001-846-412-9065x594,Pokhara,Pending,2024-02-15,2024-12-14
866,CUST00866,Justin Palmer,Male,1991-02-16,watersdonna@example.net,001-721-791-8562,Biratnagar,Verified,2024-05-06,2025-04-03
867,CUST00867,Morgan Stewart,Other,1990-03-22,vlong@example.net,+1-285-556-9346,Kathmandu,Verified,2023-04-20,2023-11-19
868,CUST00868,David Stone,Other,2004-05-13,ksmith@example.com,(305)541-2326,Biratnagar,Verified,2025-01-13,2025-07-20
869,CUST00869,Jennifer Ramirez,Male,2008-02-15,kathryn44@example.com,001-273-364-7990x34478,Biratnagar,Rejected,2024-03-28,2025-06-01
870,CUST00870,Jonathan Reed,,1974-06-10,orichardson@example.net,666-461-9198x849,Kathmandu,verified,2026-04-01,2026-09-08
871,CUST00871,Brandon Hatfield,Other,1967-02-27,hbrooks@example.net,991-895-5464x26091,Lalitpur,Rejected,2024-05-11,2025-04-17
872,CUST00872,Alice Miller,,1982-07-18,tara69@example.net,+1-384-946-6699x74126,Kathmandu,verified,2025-03-16,2026-02-27
873,CUST00873,Amy Poole,Female,1954-05-08,wendy57@example.org,740.891.5549x342,Biratnagar,pending,2024-08-31,2025-07-28
874,CUST00874,Clinton Lopez,,2006-06-11,,001-811-681-0769,Butwal,pending,2025-04-16,2026-04-10
875,CUST00875,Michael Rodriguez,,1977-12-10,xavierchang@example.com,(974)817-6366,Kathmandu,Rejected,2026-05-01,2026-05-14
876,CUST00876,Christopher Dean,Female,1953-10-06,mariafarley@example.com,(228)232-4421,Pokhara,Pending,2023-07-02,2023-11-05
877,CUST00877,Karen Hoover,Female,1992-04-10,alyssagray@example.net,268-676-9815x5265,Pokhara,pending,2021-06-18,2022-07-19
878,CUST00878,Laura Smith,Male,1962-04-25,wusierra@example.org,001-961-533-1597x88418,Pokhara,Pending,2025-11-23,2026-01-11
879,CUST00879,Mark Myers,Male,1999-01-25,,628.257.0816,Lalitpur,verified,2024-01-28,2024-02-06
880,CUST00880,Christine Mendez,,1997-02-19,melindagraves@example.net,(303)486-9812,Pokhara,pending,2023-06-10,2023-12-14
881,CUST00881,Scott Freeman,Other,1951-08-26,brownsara@example.com,001-539-748-1638x58816,Butwal,Pending,2024-09-28,2024-12-28
882,CUST00882,Samantha Roberts,Male,1960-07-18,nicholas74@example.org,279-210-5073,Kathmandu,Verified,2021-07-15,2021-12-17
883,CUST00883,Bradley Sullivan,,1957-02-12,dcarter@example.com,001-812-529-0117x396,Kathmandu,Verified,2024-08-10,2024-11-15
884,CUST00884,Jason Cohen,Other,1976-12-01,jason86@example.net,+1-771-643-4049x43563,Lalitpur,verified,2025-06-15,2025-08-25
885,CUST00885,James Brewer,Other,1959-02-22,amandaporter@example.net,945.288.1213x0949,Kathmandu,Verified,2022-12-20,2024-01-04
886,CUST00886,Jennifer Williams,Female,1990-06-08,rbender@example.org,(312)665-8138,Kathmandu,Pending,2025-09-27,2026-11-08
887,CUST00887,Charles Cooper,Other,2007-10-27,gcastro@example.com,659-337-2723x435,Lalitpur,Rejected,2023-12-17,2024-10-03
888,CUST00888,Lauren Noble,Other,1994-09-18,olsonlauren@example.org,831.446.4574x01914,Pokhara,verified,2022-05-07,2022-12-22
889,CUST00889,Chelsea Moore,Female,1969-10-10,brandonwashington@example.net,561.741.2297x157,Lalitpur,Verified,2022-05-17,2023-07-31
890,CUST00890,Benjamin Stewart,Female,1965-09-05,jeffreylee@example.com,001-245-871-0519x19719,Butwal,Verified,2023-03-05,2024-01-27
891,CUST00891,Elizabeth Kim,Male,1954-03-19,herringsara@example.org,001-456-558-0669x354,Biratnagar,Rejected,2024-05-05,2024-07-12
892,CUST00892,Matthew Shelton,,2005-01-05,coxvanessa@example.org,225-581-9554x041,Pokhara,pending,2022-08-21,2023-11-24
893,CUST00893,Sharon Morgan,Female,1994-11-28,heatherclark@example.net,001-990-367-2933,Butwal,Rejected,2022-06-19,2022-06-20
894,CUST00894,Sabrina Garza,Other,1956-06-24,smithmarissa@example.org,(929)460-1243x673,Kathmandu,pending,2021-10-17,2021-11-11
895,CUST00895,Maria Jenkins,Male,1968-12-27,moorebrian@example.com,001-769-920-5735,Biratnagar,Pending,2022-02-07,2022-11-04
896,CUST00896,James Fernandez,Female,1955-04-04,jacquelinenunez@example.org,001-778-899-6624x0450,Lalitpur,Rejected,2024-04-04,2024-05-03
897,CUST00897,Christopher Erickson,,1985-09-17,shelly72@example.com,369.500.9804x23449,Pokhara,Rejected,2022-11-25,2023-10-17
898,CUST00898,Keith Coleman,Other,1982-09-09,taylorsean@example.org,+1-380-598-4735x9798,Butwal,Rejected,2025-09-14,2025-11-03
899,CUST00899,Alexandra Little,Female,1961-06-08,,2589144156,Biratnagar,pending,2024-05-20,2025-05-19
900,CUST00900,Brandon Johnson,,1980-07-20,josephhull@example.org,001-568-272-8266x143,Biratnagar,Verified,2023-10-07,2024-11-19
901,CUST00901,Vanessa Bell PhD,,1985-02-08,johnsonkimberly@example.org,543-241-5489,Kathmandu,pending,2023-10-10,2024-12-18
902,CUST00902,Kristin Fitzpatrick,Female,1975-07-17,,001-735-643-7694x8262,Kathmandu,pending,2024-08-22,2025-02-20
903,CUST00903,Jeremy Mcintosh,Female,2002-06-25,hallsamantha@example.org,336-557-0841,Lalitpur,Pending,2022-07-16,2023-05-11
904,CUST00904,Jennifer Ruiz,Female,1993-03-06,foxmolly@example.org,(363)459-1274,Biratnagar,Pending,2024-09-02,2024-11-03
905,CUST00905,Linda Dean,Female,1953-11-04,jclark@example.com,(704)305-0419x49759,Biratnagar,pending,2022-04-15,2023-05-11
906,CUST00906,Angela Harris,,1966-03-24,ibarratodd@example.net,356.513.0702x74945,Pokhara,Verified,2021-07-09,2021-09-12
907,CUST00907,Melissa Escobar,,1955-06-21,dawnvargas@example.net,232.350.6300x13883,Butwal,Pending,2024-08-04,2025-10-23
908,CUST00908,Kristen Hanson,,1978-07-01,,458-742-5196,Butwal,Verified,2025-02-18,2026-05-23
909,CUST00909,Megan Rangel,,1995-07-24,melissaeverett@example.org,300-593-1850,Lalitpur,verified,2023-11-13,2024-05-21
910,CUST00910,Christopher Stewart,Female,1994-12-13,bjefferson@example.com,+1-649-289-3247,Lalitpur,Pending,2021-08-06,2021-12-20
911,CUST00911,Lorraine Ortiz,Other,1995-09-28,tyler82@example.net,4054267708,Lalitpur,Verified,2021-12-20,2022-08-09
912,CUST00912,Casey Glover,Male,1967-11-21,sararodriguez@example.net,9898117647,Lalitpur,Pending,2025-04-06,2025-08-31
913,CUST00913,Jennifer Gomez,Female,1956-04-05,paul86@example.org,435.704.6196,Lalitpur,verified,2025-02-01,2025-05-07
914,CUST00914,Tammy Miles,Male,1968-05-25,blynch@example.org,4762332359,Butwal,verified,2024-11-22,2024-12-02
915,CUST00915,Joshua Jones,,1958-10-31,jacqueline03@example.org,+1-252-484-6361x7579,Pokhara,Pending,2025-11-21,2025-12-31
916,CUST00916,Wesley Taylor,Female,1955-10-25,randalldavidson@example.net,(203)741-1578,Biratnagar,verified,2026-01-27,2027-01-20
917,CUST00917,Robin Montoya,Female,2000-09-15,melindamoore@example.org,865.878.4030x4712,Biratnagar,pending,2024-04-22,2025-07-06
918,CUST00918,Jeffery Hawkins,Male,1986-09-16,edward27@example.net,475.802.2304x053,Kathmandu,verified,2021-11-16,2023-01-25
919,CUST00919,Terry Butler,Female,1972-01-23,sara23@example.org,+1-741-900-0182x595,Kathmandu,verified,2024-07-07,2025-08-22
920,CUST00920,Joshua Williams,Female,1999-03-15,robertmartin@example.com,+1-643-512-1395x537,Pokhara,Rejected,2025-07-12,2026-04-07
921,CUST00921,Cheryl Johnson,Male,1992-12-16,gregory24@example.net,655.831.5468,Pokhara,Pending,2023-01-19,2023-08-04
922,CUST00922,Sheri Ross,Other,1985-06-29,debraberg@example.com,+1-648-759-3426x876,Biratnagar,Rejected,2024-06-24,2024-12-17
923,CUST00923,Brittney Ray,Other,1964-11-10,mcmahondavid@example.com,(284)349-8520x2941,Lalitpur,Rejected,2026-04-16,2027-02-24
924,CUST00924,Joann Brown MD,Other,2001-05-05,edwardwu@example.com,(720)758-9925,Kathmandu,Pending,2025-10-21,2025-11-13
925,CUST00925,Michael Shea,Male,2000-10-15,wowens@example.org,894.798.6087x54905,Pokhara,Verified,2022-05-04,2023-03-05
926,CUST00926,Russell Garza,Male,2003-02-21,brownmary@example.com,416.650.8475x2674,Biratnagar,verified,2022-09-20,2023-09-21
927,CUST00927,Michelle Johnson,,1978-09-23,bensonjohn@example.com,+1-973-981-8210x77710,Biratnagar,Verified,2022-05-29,2023-09-28
928,CUST00928,Benjamin House,,1998-11-06,schmidtsusan@example.org,(936)907-2009x304,Lalitpur,Verified,2024-02-20,2024-11-12
929,CUST00929,Gregory Hanson,,1977-02-08,vaughanrobert@example.org,811-926-3788x35923,Biratnagar,Pending,2025-06-04,2025-12-07
930,CUST00930,Joshua Logan,,1951-07-29,nklein@example.net,261-328-2873x94036,Lalitpur,Pending,2024-12-28,2026-04-16
931,CUST00931,Tracie Johnson,Female,2007-05-03,,001-908-242-4061x192,Pokhara,Rejected,2021-11-26,2022-07-28
932,CUST00932,Elizabeth Alvarado,Other,2000-11-06,djackson@example.net,564-715-1028x763,Lalitpur,pending,2021-10-21,2022-01-02
933,CUST00933,Matthew Martin,,1964-02-26,dbarrera@example.net,+1-879-522-0966x578,Butwal,Rejected,2023-09-19,2024-07-03
934,CUST00934,Eugene Moore,Female,1968-03-11,karen82@example.org,383-552-9591x276,Biratnagar,Rejected,2021-11-09,2023-01-13
935,CUST00935,Mary Brown,Female,1952-10-31,gerald92@example.net,(244)982-1514x97628,Pokhara,verified,2023-12-20,2025-03-07
936,CUST00936,Shane Cook,Female,1963-12-11,monica54@example.net,617-307-4327x211,Butwal,verified,2023-03-16,2024-05-05
937,CUST00937,Yvonne Moore,Male,2004-08-18,trevordavila@example.com,(743)440-7349,Kathmandu,Rejected,2024-04-27,2024-07-27
938,CUST00938,Scott Nelson,Male,1985-09-18,kyle47@example.com,553.417.5603x1762,Butwal,verified,2022-12-06,2023-08-23
939,CUST00939,Christopher Hicks,Male,1976-12-09,hayesmatthew@example.net,(696)580-3925x52329,Pokhara,pending,2021-10-16,2023-02-25
940,CUST00940,Kelly Thompson,Female,1985-04-19,hmolina@example.net,001-394-536-4127,Biratnagar,Pending,2024-05-13,2025-05-11
941,CUST00941,Brittany Lopez,,1991-11-27,robertlewis@example.net,+1-991-392-2045x0845,Biratnagar,verified,2026-05-02,2026-08-13
942,CUST00942,Laura Smith,Female,1967-02-24,jeffrey19@example.net,(946)525-5123,Pokhara,Rejected,2023-07-12,2023-10-19
943,CUST00943,Kimberly Gomez,Other,1971-07-29,,001-472-749-4967x1234,Kathmandu,Rejected,2024-10-03,2025-05-09
944,CUST00944,Sharon Rivas,Female,1977-01-12,christopher68@example.net,001-427-592-7305x5540,Biratnagar,pending,2023-09-16,2024-07-02
945,CUST00945,Daniel Ward,Other,1951-02-19,reynoldssuzanne@example.net,001-661-617-5826x2343,Biratnagar,Pending,2024-06-19,2024-12-04
946,CUST00946,Debra Nicholson,,2000-11-16,albertbennett@example.net,2304970657,Pokhara,Rejected,2024-06-05,2024-10-23
947,CUST00947,Crystal Jefferson,Other,1995-06-15,,624.336.2217x76323,Butwal,pending,2024-08-07,2025-11-22
948,CUST00948,Holly Rodriguez,Male,1967-08-20,karen00@example.com,393.281.4727x0567,Pokhara,Verified,2024-01-08,2024-04-28
949,CUST00949,Anna Harper,,1960-02-21,joshuadixon@example.net,001-666-582-3953,Kathmandu,Pending,2026-03-20,2026-09-03
950,CUST00950,Randy Lewis,Female,1952-10-22,pking@example.net,608-842-8622x113,Lalitpur,pending,2022-11-17,2023-11-01
951,CUST00951,Gregory Stone,Female,1972-07-04,hendersonmaria@example.org,(591)929-6146,Pokhara,Verified,2026-01-21,2026-10-14
952,CUST00952,Joseph Barry,Other,1980-09-15,bakerstacy@example.net,661.963.0110x126,Butwal,pending,2021-11-09,2022-04-12
953,CUST00953,Jesse Levy,Male,1977-11-21,vmiller@example.org,304.682.1726,Lalitpur,Pending,2023-01-04,2023-11-25
954,CUST00954,Patricia Frey,,1980-06-16,evanfowler@example.com,7749562399,Kathmandu,verified,2022-11-16,2022-12-12
955,CUST00955,Lori Lee,Male,1992-04-05,sanchezlindsay@example.com,+1-678-744-9764,Pokhara,Rejected,2021-12-17,2022-10-29
956,CUST00956,Kenneth Gray,Other,1997-12-12,morgantracy@example.org,+1-789-334-5594x29997,Biratnagar,pending,2025-06-18,2025-08-09
957,CUST00957,Christopher Jones,Other,1984-04-06,,750.958.1903x10182,Biratnagar,Rejected,2024-12-23,2025-07-23
958,CUST00958,Michaela Reid,Male,1971-01-27,amy70@example.org,001-851-448-4710x8896,Kathmandu,Rejected,2022-06-05,2023-06-18
959,CUST00959,Tyler Frost,Male,1969-11-23,craigpatricia@example.net,943-225-6960,Butwal,verified,2023-04-11,2024-03-09
960,CUST00960,Christina Davis,Male,1994-05-17,kellysmith@example.com,+1-828-496-0848x28992,Biratnagar,verified,2023-01-23,2024-03-11
961,CUST00961,Joseph Kaiser,Female,1992-06-10,dnelson@example.net,001-677-798-4603,Biratnagar,pending,2025-08-04,2025-08-20
962,CUST00962,Sophia Santos,Male,1952-07-13,fbarnes@example.net,921.318.9505x33023,Kathmandu,Pending,2023-12-21,2024-04-13
963,CUST00963,Alexandria Petersen,Male,1981-06-30,schultzlindsey@example.org,325-605-6042,Kathmandu,Rejected,2024-05-18,2024-12-03
964,CUST00964,Steven Flores,Other,1973-11-12,uanderson@example.net,553.829.0747x47461,Biratnagar,verified,2023-12-22,2024-12-14
965,CUST00965,Tamara Castillo,Female,1994-03-27,hfrye@example.org,(367)382-7679x3509,Pokhara,Pending,2025-11-10,2026-11-03
966,CUST00966,Edward Mcdonald,,1975-09-27,heatherjones@example.org,739-457-2947x7977,Pokhara,Rejected,2024-10-18,2025-02-10
967,CUST00967,Erica Howe,Male,1961-08-15,beth73@example.com,+1-829-539-6645x9280,Biratnagar,Pending,2022-01-02,2022-05-29
968,CUST00968,Travis Stevens,Female,1979-08-17,whitney16@example.net,+1-848-705-5993,Biratnagar,verified,2023-05-12,2024-01-27
969,CUST00969,Heather Smith,Male,1994-07-27,emartinez@example.net,(738)656-8969x2335,Butwal,Pending,2025-06-07,2026-05-01
970,CUST00970,Adam Perkins,,1952-04-03,,222.675.8476,Biratnagar,pending,2025-12-19,2026-11-02
971,CUST00971,Barbara Johnson,Male,1975-07-03,ssnyder@example.net,(423)536-6597x81456,Biratnagar,Verified,2023-01-18,2023-04-24
972,CUST00972,Rebecca Reed,Female,1951-11-07,ashleymcdonald@example.com,4137389626,Kathmandu,Verified,2022-09-12,2023-05-05
973,CUST00973,Christopher Clark,Male,1974-07-23,martinbrandon@example.net,597-396-1541x95682,Biratnagar,Pending,2026-01-10,2026-08-18
974,CUST00974,Susan Barrett,Male,2004-03-31,,001-422-655-3774x15266,Lalitpur,pending,2022-12-01,2023-11-07
975,CUST00975,Traci Hughes,Female,1977-02-03,amberedwards@example.net,+1-798-369-3427x34603,Biratnagar,Verified,2021-07-04,2022-06-02
976,CUST00976,James Pittman,Male,1972-06-29,otapia@example.net,656-751-1461,Biratnagar,Rejected,2023-04-17,2024-06-29
977,CUST00977,Olivia Adams,Male,1954-10-06,gonzalezjim@example.com,(677)490-8928x4566,Butwal,pending,2021-10-08,2022-08-15
978,CUST00978,Keith Cooper,Other,1993-08-14,thomas71@example.com,(773)966-6453x9763,Biratnagar,verified,2025-03-01,2026-06-18
979,CUST00979,Jennifer Love,Female,1995-09-05,andersonbruce@example.com,001-824-658-5240x33568,Lalitpur,verified,2023-06-19,2024-10-19
980,CUST00980,Ashley Neal DDS,Male,1956-11-26,floresbruce@example.org,(970)421-0469x518,Pokhara,verified,2021-10-26,2022-05-06
981,CUST00981,Richard Stephens,,1969-10-07,amanda72@example.com,246-539-4771,Butwal,verified,2025-03-11,2026-05-11
982,CUST00982,Curtis Jones,Other,1986-04-23,ericcantrell@example.org,+1-927-263-5119x208,Lalitpur,Rejected,2025-11-21,2026-04-13
983,CUST00983,Alan Christian,Female,1969-02-20,derrickbarton@example.com,+1-870-684-7847x172,Pokhara,pending,2022-01-14,2022-12-25
984,CUST00984,Dana Fernandez,,1982-09-06,ehernandez@example.com,(950)708-2880,Pokhara,Pending,2025-11-08,2027-03-01
985,CUST00985,William Ross,Female,1984-05-16,oruiz@example.org,+1-522-408-4514,Biratnagar,verified,2026-04-07,2027-03-13
986,CUST00986,Randy Perez,Male,1966-11-26,ocross@example.net,001-782-432-0052,Butwal,Pending,2021-06-01,2022-09-09
987,CUST00987,Jessica Miller,Male,1961-05-26,regina78@example.net,9537072036,Kathmandu,verified,2023-05-11,2024-07-08
988,CUST00988,Brian Simmons,Male,1972-03-02,bushcrystal@example.org,+1-240-454-1049x8155,Butwal,pending,2022-01-15,2022-03-02
989,CUST00989,Alexis Campbell,,2006-02-10,scopeland@example.org,510.496.7672x2880,Kathmandu,pending,2025-02-22,2025-04-12
990,CUST00990,Natasha Allen,Male,2001-12-06,sboyle@example.org,(704)836-6595,Biratnagar,Pending,2023-01-23,2023-04-23
991,CUST00991,Robert Martin,Female,2003-07-08,kimbarrett@example.com,534-385-3564x1581,Kathmandu,Pending,2022-08-01,2023-02-15
992,CUST00992,Laura Smith,Female,1989-11-05,zaguirre@example.com,5839337605,Lalitpur,verified,2024-03-04,2025-03-10
993,CUST00993,Mrs. Tracy Taylor,,1984-05-09,,(230)809-9200x82977,Kathmandu,pending,2024-03-08,2024-09-01
994,CUST00994,Robert Reese,Female,2001-03-17,chelseaparker@example.org,001-726-254-9028x451,Butwal,Pending,2022-02-22,2022-05-11
995,CUST00995,Megan Fernandez,Other,2003-06-20,zmerritt@example.net,7312237123,Biratnagar,verified,2021-11-27,2022-08-29
996,CUST00996,Patrick Lee,Male,2006-05-07,dodsonstephen@example.net,386.382.7983x81763,Kathmandu,Pending,2025-01-02,2025-03-16
997,CUST00997,Samantha Valdez,,1960-12-13,johnrocha@example.com,001-721-588-7757x11905,Biratnagar,verified,2024-11-13,2025-12-10
998,CUST00998,Tyler Dean,Male,2005-12-08,nicoletran@example.org,7214422865,Lalitpur,Verified,2023-11-08,2024-12-15
999,CUST00999,Holly Clarke,Female,1951-04-03,,299-302-4313,Pokhara,Rejected,2023-02-14,2024-04-29
1000,CUST01000,Amanda Hoffman,Male,1956-07-16,isaiahmartin@example.net,593-343-2294x1466,Pokhara,Verified,2024-10-22,2025-08-29
6,CUST00006,Jennifer Thomas,Male,2007-06-16,sbrown@example.net,001-652-425-9586x274,Biratnagar,Pending,2022-03-24,2022-09-23
